order_id,customer_id,sales_rep_id,order_date,order_status,payment_status
1919,117,6,2023-09-18,Completed,Failed
1920,120,4,2023-04-12,Returned,Paid
1921,351,17,2024-01-13,Completed,Failed
1922,22,18,2024-10-11,Returned,Paid
1923,488,9,2023-05-05,Completed,Paid
1924,277,2,2024-12-24,Cancelled,Paid
1925,56,3,2024-12-17,Cancelled,Pending
1926,262,3,2023-08-20,Completed,Paid
1927,293,12,2024-10-29,Returned,Pending
1928,329,14,2023-05-27,Completed,Paid
1929,168,20,2023-02-20,Completed,Paid
1930,460,12,2025-04-15,Completed,Paid
1931,83,12,2023-03-05,Completed,Paid
1932,467,19,2023-11-04,Completed,Paid
1933,414,11,2024-03-09,Cancelled,Failed
1934,482,7,2024-12-05,Completed,Failed
1935,337,5,2023-03-08,Completed,Paid
1936,491,8,2023-06-08,Cancelled,Failed
1937,276,4,2025-05-06,Cancelled,Paid
1938,338,17,2025-08-25,Cancelled,Pending
1939,138,7,2024-10-11,Cancelled,Paid
1940,169,8,2024-05-14,Completed,Paid
1941,162,4,2025-07-22,Returned,Paid
1942,376,14,2025-06-30,Completed,Paid
1943,287,17,2024-12-21,Completed,Paid
1944,310,8,2025-09-18,Completed,Pending
1945,292,5,2024-04-15,Cancelled,Paid
1946,346,19,2025-04-14,Returned,Paid
1947,408,10,2024-06-17,Completed,Paid
1948,42,14,2023-08-30,Completed,Failed
1949,295,16,2023-10-31,Returned,Paid
1950,449,15,2024-01-04,Completed,Paid
1951,215,9,2023-09-05,Cancelled,Pending
1952,65,2,2023-07-26,Completed,Paid
1953,38,5,2023-12-08,Cancelled,Failed
1954,463,14,2025-03-05,Completed,Paid
1955,357,18,2025-04-03,Completed,Paid
1956,173,11,2023-09-01,Cancelled,Failed
1957,370,2,2023-08-09,Completed,Paid
1958,467,14,2025-07-08,Returned,Pending
1959,149,16,2025-06-11,Returned,Paid
1960,371,19,2024-01-11,Cancelled,Paid
1961,459,1,2023-11-08,Cancelled,Failed
1962,346,15,2025-01-27,Completed,Paid
1963,91,17,2025-06-17,Returned,Failed
1964,484,4,2024-07-26,Completed,Paid
1965,175,2,2025-10-07,Cancelled,Failed
1966,297,17,2025-12-11,Completed,Paid
1967,197,11,2024-10-23,Completed,Paid
1968,417,7,2023-03-27,Completed,Failed
1969,295,20,2024-07-23,Completed,Paid
1970,146,6,2024-12-12,Completed,Paid
1971,250,15,2024-07-14,Completed,Paid
1972,481,9,2024-08-13,Cancelled,Paid
1973,342,9,2024-04-19,Completed,Paid
1974,283,17,2024-02-28,Completed,Paid
1975,492,18,2023-03-23,Cancelled,Paid
1976,251,1,2023-01-14,Completed,Paid
1977,483,19,2024-07-31,Completed,Pending
1978,65,15,2025-12-02,Completed,Paid
1979,228,14,2023-09-03,Completed,Paid
1980,443,5,2023-06-27,Completed,Paid
1981,412,3,2024-12-25,Returned,Paid
1982,168,6,2023-06-02,Cancelled,Paid
1983,233,17,2024-07-19,Returned,Paid
1984,457,2,2024-10-06,Completed,Paid
1985,163,7,2025-12-03,Cancelled,Paid
1986,126,5,2023-01-17,Cancelled,Pending
1987,345,7,2024-03-26,Completed,Pending
1988,249,6,2023-11-07,Returned,Pending
1989,68,7,2024-08-01,Returned,Paid
1990,439,7,2025-11-23,Completed,Pending
1991,252,18,2023-05-18,Cancelled,Paid
1992,20,14,2023-12-31,Returned,Paid
1993,324,19,2025-02-17,Completed,Paid
1994,272,6,2025-09-18,Completed,Paid
1995,343,16,2024-08-21,Completed,Pending
1996,279,16,2025-01-01,Completed,Paid
1997,58,10,2024-03-24,Completed,Pending
1998,127,14,2024-10-28,Completed,Paid
1999,490,11,2025-08-09,Returned,Paid
2000,357,13,2024-12-12,Returned,Paid
2001,431,16,2025-09-17,Cancelled,Pending
2002,15,10,2024-04-25,Completed,Failed
2003,456,14,2024-03-16,Completed,Failed
2004,134,11,2024-10-23,Completed,Pending
2005,218,13,2025-06-24,Completed,Paid
2006,249,8,2024-07-03,Completed,Paid
2007,230,14,2024-09-23,Completed,Failed
2008,275,7,2023-12-08,Returned,Paid
2009,67,20,2024-11-06,Cancelled,Paid
2010,411,13,2023-02-13,Completed,Paid
2011,393,18,2024-12-23,Completed,Paid
2012,108,12,2025-11-28,Cancelled,Paid
2013,430,18,2023-11-18,Completed,Paid
2014,411,6,2024-08-17,Completed,Paid
2015,111,18,2025-04-26,Returned,Paid
2016,19,1,2023-01-28,Cancelled,Paid
2017,204,16,2025-10-24,Completed,Paid
2018,155,1,2024-08-02,Completed,Paid
2019,140,4,2023-03-11,Completed,Pending
2020,419,9,2023-09-26,Completed,Paid
2021,259,14,2023-06-01,Completed,Paid
2022,49,19,2023-11-07,Completed,Paid
2023,402,11,2024-10-01,Completed,Failed
2024,155,9,2023-02-17,Completed,Paid
2025,136,19,2023-07-24,Completed,Pending
2026,220,3,2024-08-19,Completed,Pending
2027,248,10,2024-07-24,Returned,Failed
2028,126,13,2025-11-03,Completed,Pending
2029,488,12,2025-03-17,Cancelled,Paid
2030,115,19,2025-07-15,Completed,Pending
2031,229,12,2024-04-20,Completed,Failed
2032,330,10,2023-08-12,Completed,Paid
2033,49,18,2023-06-21,Completed,Paid
2034,304,8,2025-09-30,Completed,Paid
2035,316,16,2025-04-05,Cancelled,Failed
2036,31,16,2024-04-21,Completed,Pending
2037,380,11,2024-09-29,Completed,Paid
2038,353,19,2024-10-20,Cancelled,Pending
2039,138,7,2023-01-12,Cancelled,Pending
2040,161,8,2025-10-20,Completed,Pending
2041,264,18,2025-09-16,Returned,Paid
2042,218,3,2023-08-04,Completed,Paid
2043,83,17,2023-01-28,Returned,Paid
2044,102,15,2023-12-07,Completed,Paid
2045,254,6,2025-05-18,Returned,Failed
2046,72,18,2025-09-24,Completed,Pending
2047,152,4,2023-01-19,Completed,Paid
2048,268,11,2024-07-09,Cancelled,Paid
2049,73,10,2023-12-06,Cancelled,Paid
2050,266,20,2025-01-30,Completed,Pending
2051,108,11,2025-08-05,Returned,Paid
2052,269,16,2023-12-03,Completed,Paid
2053,92,5,2025-05-02,Completed,Paid
2054,160,7,2023-01-12,Completed,Paid
2055,170,4,2025-07-28,Completed,Failed
2056,305,6,2025-08-17,Completed,Paid
2057,177,1,2024-04-07,Completed,Paid
2058,421,14,2024-08-05,Cancelled,Paid
2059,320,13,2025-01-22,Completed,Failed
2060,40,19,2024-02-19,Completed,Paid
2061,144,6,2024-03-19,Completed,Failed
2062,65,17,2023-07-29,Cancelled,Pending
2063,295,19,2024-11-07,Cancelled,Paid
2064,108,6,2025-08-27,Completed,Paid
2065,47,20,2024-03-19,Completed,Paid
2066,244,1,2023-12-04,Completed,Paid
2067,71,17,2023-04-17,Completed,Pending
2068,168,10,2025-08-24,Cancelled,Paid
2069,287,13,2024-05-08,Completed,Pending
2070,182,10,2025-08-29,Cancelled,Paid
2071,41,20,2025-12-22,Completed,Paid
2072,365,5,2024-07-22,Completed,Failed
2073,251,9,2025-06-23,Returned,Paid
2074,334,12,2025-06-10,Completed,Paid
2075,438,15,2025-01-18,Returned,Paid
2076,110,20,2025-05-18,Cancelled,Paid
2077,192,6,2025-02-22,Returned,Paid
2078,227,12,2024-02-06,Cancelled,Paid
2079,301,10,2023-01-12,Completed,Paid
2080,469,9,2025-01-25,Cancelled,Paid
2081,18,9,2024-07-13,Returned,Pending
2082,23,9,2025-03-26,Completed,Paid
2083,442,16,2023-03-04,Cancelled,Pending
2084,89,16,2025-10-01,Returned,Failed
2085,20,12,2023-08-01,Completed,Failed
2086,362,6,2023-11-10,Completed,Paid
2087,428,4,2025-05-09,Completed,Pending
2088,161,4,2023-05-08,Cancelled,Paid
2089,336,20,2024-02-02,Returned,Paid
2090,429,11,2024-11-12,Returned,Paid
2091,265,1,2025-01-20,Returned,Pending
2092,429,2,2025-05-02,Completed,Paid
2093,76,9,2025-10-24,Completed,Paid
2094,23,9,2025-06-27,Cancelled,Paid
2095,210,6,2025-11-01,Returned,Paid
2096,141,18,2024-09-29,Completed,Paid
2097,239,19,2024-11-30,Returned,Paid
2098,46,4,2025-08-06,Completed,Paid
2099,96,11,2023-06-26,Cancelled,Paid
2100,404,1,2023-12-13,Completed,Paid
2101,42,8,2025-07-31,Completed,Paid
2102,159,2,2023-09-29,Completed,Paid
2103,143,5,2023-12-31,Cancelled,Paid
2104,116,7,2025-04-27,Completed,Paid
2105,152,9,2023-12-29,Returned,Pending
2106,48,16,2024-06-25,Completed,Failed
2107,179,17,2025-01-14,Completed,Paid
2108,487,19,2023-03-17,Completed,Paid
2109,360,14,2024-03-07,Completed,Paid
2110,176,17,2024-02-29,Cancelled,Paid
2111,263,7,2023-07-05,Completed,Paid
2112,134,2,2025-08-15,Completed,Failed
2113,244,5,2024-01-17,Completed,Failed
2114,191,19,2024-10-23,Completed,Failed
2115,166,4,2023-03-11,Returned,Paid
2116,82,14,2023-01-17,Completed,Paid
2117,332,4,2024-11-20,Completed,Paid
2118,84,15,2024-09-19,Cancelled,Paid
2119,225,20,2023-02-14,Completed,Failed
2120,375,13,2025-06-09,Completed,Paid
2121,371,12,2024-06-01,Cancelled,Paid
2122,348,13,2025-09-15,Completed,Paid
2123,391,17,2024-04-24,Completed,Pending
2124,397,9,2025-05-22,Cancelled,Pending
2125,84,17,2023-02-28,Completed,Paid
2126,102,19,2025-12-09,Completed,Paid
2127,404,2,2024-11-13,Completed,Paid
2128,411,12,2023-10-17,Completed,Pending
2129,236,1,2023-12-05,Returned,Paid
2130,453,6,2024-02-15,Completed,Paid
2131,95,8,2023-06-14,Completed,Pending
2132,371,8,2023-07-04,Completed,Failed
2133,3,16,2025-02-05,Completed,Paid
2134,242,18,2023-07-24,Returned,Pending
2135,468,16,2024-03-11,Returned,Pending
2136,362,8,2025-08-07,Completed,Pending
2137,163,5,2023-09-21,Completed,Paid
2138,420,14,2024-08-02,Cancelled,Pending
2139,37,12,2025-12-29,Completed,Failed
2140,114,20,2023-02-25,Completed,Paid
2141,186,11,2025-01-25,Cancelled,Paid
2142,469,3,2025-03-26,Returned,Paid
2143,256,7,2023-10-10,Completed,Paid
2144,223,3,2024-09-10,Completed,Pending
2145,218,5,2024-01-04,Completed,Paid
2146,346,16,2025-03-03,Completed,Paid
2147,92,6,2025-05-13,Completed,Failed
2148,239,3,2023-08-06,Completed,Paid
2149,412,1,2025-04-08,Completed,Paid
2150,295,17,2023-09-21,Completed,Pending
2151,249,13,2023-01-24,Completed,Paid
2152,218,9,2024-09-12,Returned,Paid
2153,258,12,2025-07-11,Completed,Paid
2154,498,12,2025-12-31,Completed,Paid
2155,273,13,2025-05-18,Returned,Paid
2156,4,11,2023-11-04,Returned,Failed
2157,102,17,2024-06-12,Cancelled,Pending
2158,25,15,2025-06-09,Completed,Paid
2159,445,16,2023-09-06,Completed,Paid
2160,456,20,2023-04-13,Returned,Paid
2161,218,11,2024-05-31,Returned,Paid
2162,278,9,2023-02-18,Completed,Paid
2163,214,1,2024-12-31,Completed,Paid
2164,326,2,2024-09-01,Cancelled,Paid
2165,375,2,2025-01-01,Cancelled,Pending
2166,90,3,2024-05-24,Cancelled,Paid
2167,373,5,2023-09-16,Returned,Pending
2168,458,9,2025-06-01,Completed,Pending
2169,471,17,2024-05-14,Cancelled,Pending
2170,40,11,2023-03-25,Completed,Paid
2171,312,4,2023-10-28,Completed,Failed
2172,173,10,2023-06-11,Completed,Pending
2173,95,9,2023-02-15,Returned,Paid
2174,495,4,2025-06-06,Completed,Failed
2175,156,20,2024-06-18,Cancelled,Failed
2176,356,2,2024-05-14,Completed,Failed
2177,111,14,2025-08-26,Completed,Paid
2178,257,2,2024-07-20,Cancelled,Pending
2179,348,10,2024-01-07,Completed,Paid
2180,107,1,2025-04-13,Completed,Paid
2181,137,15,2024-07-16,Cancelled,Paid
2182,114,8,2023-07-18,Completed,Paid
2183,33,20,2024-03-28,Completed,Failed
2184,302,14,2025-08-01,Returned,Failed
2185,278,13,2024-11-04,Completed,Failed
2186,176,11,2023-01-26,Completed,Paid
2187,78,15,2025-06-29,Returned,Pending
2188,273,6,2024-03-07,Returned,Pending
2189,207,2,2024-06-07,Returned,Failed
2190,324,16,2023-06-10,Cancelled,Paid
2191,107,17,2023-06-20,Completed,Paid
2192,385,11,2024-08-20,Completed,Pending
2193,80,20,2023-03-02,Cancelled,Paid
2194,290,14,2024-12-21,Completed,Paid
2195,285,16,2024-08-04,Completed,Pending
2196,194,20,2023-09-27,Completed,Paid
2197,112,7,2025-03-21,Completed,Failed
2198,92,6,2024-08-15,Returned,Pending
2199,181,7,2025-04-16,Completed,Failed
2200,164,12,2024-07-25,Returned,Paid
2201,258,18,2024-10-12,Cancelled,Pending
2202,440,13,2024-04-06,Completed,Pending
2203,423,15,2024-08-09,Completed,Paid
2204,148,1,2025-03-30,Cancelled,Paid
2205,336,6,2025-08-08,Returned,Paid
2206,298,14,2025-02-24,Completed,Pending
2207,326,1,2024-01-22,Cancelled,Paid
2208,313,20,2023-10-11,Cancelled,Paid
2209,485,1,2025-04-17,Completed,Failed
2210,86,19,2024-05-26,Returned,Pending
2211,488,12,2023-07-06,Completed,Failed
2212,283,17,2025-03-08,Completed,Paid
2213,189,8,2025-07-26,Completed,Pending
2214,166,5,2024-02-14,Completed,Paid
2215,106,19,2023-03-05,Completed,Pending
2216,351,20,2024-05-16,Completed,Paid
2217,499,15,2023-12-29,Cancelled,Paid
2218,447,6,2024-11-09,Completed,Pending
2219,4,2,2023-05-24,Returned,Pending
2220,241,13,2025-11-30,Completed,Pending
2221,453,18,2024-06-16,Completed,Failed
2222,366,1,2025-12-29,Completed,Pending
2223,150,13,2023-05-03,Returned,Paid
2224,205,17,2025-01-14,Returned,Pending
2225,404,4,2025-05-27,Completed,Paid
2226,389,19,2024-06-21,Completed,Paid
2227,212,11,2025-01-20,Completed,Paid
2228,108,9,2025-09-15,Completed,Paid
2229,235,16,2023-06-01,Completed,Paid
2230,152,15,2024-12-02,Completed,Pending
2231,291,9,2024-06-12,Cancelled,Paid
2232,76,17,2023-10-14,Completed,Paid
2233,451,12,2024-03-28,Cancelled,Paid
2234,158,6,2024-08-19,Cancelled,Paid
2235,366,15,2025-08-31,Returned,Paid
2236,381,5,2023-11-13,Completed,Failed
2237,440,13,2024-08-21,Completed,Paid
2238,436,7,2023-02-27,Cancelled,Paid
2239,300,1,2023-10-31,Completed,Paid
2240,382,17,2025-11-07,Completed,Pending
2241,498,12,2023-12-15,Returned,Paid
2242,161,17,2025-10-23,Completed,Pending
2243,332,6,2025-09-20,Cancelled,Pending
2244,248,13,2023-12-26,Completed,Paid
2245,116,10,2024-12-02,Completed,Paid
2246,143,20,2023-11-04,Returned,Paid
2247,183,16,2024-02-08,Completed,Failed
2248,431,17,2023-01-25,Completed,Paid
2249,341,2,2025-01-14,Completed,Paid
2250,260,3,2024-11-05,Completed,Failed
2251,434,18,2025-12-31,Completed,Paid
2252,291,17,2025-07-03,Completed,Paid
2253,409,6,2024-06-08,Returned,Paid
2254,354,15,2024-04-12,Completed,Paid
2255,283,9,2024-06-28,Completed,Paid
2256,464,5,2023-05-11,Cancelled,Paid
2257,107,8,2023-05-05,Completed,Failed
2258,238,4,2025-09-04,Cancelled,Paid
2259,405,3,2024-10-15,Completed,Pending
2260,227,3,2023-08-27,Completed,Paid
2261,278,19,2023-07-24,Completed,Failed
2262,154,19,2025-09-24,Completed,Failed
2263,441,4,2025-05-30,Returned,Pending
2264,302,20,2024-02-03,Completed,Paid
2265,387,14,2024-05-30,Cancelled,Paid
2266,324,6,2025-10-05,Completed,Failed
2267,264,10,2025-09-16,Returned,Paid
2268,445,18,2024-06-25,Completed,Paid
2269,348,18,2024-07-17,Cancelled,Paid
2270,58,6,2025-06-20,Completed,Paid
2271,458,17,2024-10-15,Completed,Pending
2272,92,3,2023-12-01,Completed,Paid
2273,474,15,2023-07-13,Completed,Failed
2274,100,4,2024-01-10,Completed,Paid
2275,257,10,2024-09-21,Completed,Failed
2276,53,10,2025-08-24,Cancelled,Paid
2277,166,6,2023-11-13,Completed,Pending
2278,437,6,2023-12-18,Cancelled,Paid
2279,490,17,2024-10-28,Completed,Failed
2280,400,9,2025-05-03,Completed,Paid
2281,479,10,2025-08-24,Completed,Paid
2282,171,12,2024-09-19,Returned,Paid
2283,158,14,2025-07-10,Cancelled,Pending
2284,3,13,2025-05-04,Completed,Pending
2285,331,5,2024-12-25,Completed,Paid
2286,420,7,2023-02-09,Completed,Paid
2287,427,12,2024-08-26,Completed,Paid
2288,405,13,2025-05-25,Completed,Failed
2289,409,7,2024-02-13,Cancelled,Failed
2290,439,9,2025-06-20,Completed,Paid
2291,83,11,2024-05-12,Returned,Pending
2292,488,2,2025-08-20,Returned,Pending
2293,128,9,2025-09-24,Cancelled,Failed
2294,31,4,2025-02-07,Completed,Paid
2295,276,12,2024-07-19,Completed,Paid
2296,242,5,2023-08-16,Returned,Paid
2297,397,14,2024-10-26,Completed,Paid
2298,294,7,2024-09-04,Cancelled,Paid
2299,126,11,2025-06-16,Cancelled,Failed
2300,286,17,2024-06-17,Completed,Paid
2301,396,3,2023-10-15,Returned,Paid
2302,464,15,2025-01-09,Returned,Paid
2303,165,15,2024-01-13,Completed,Pending
2304,171,7,2025-01-11,Returned,Paid
2305,310,1,2024-06-06,Completed,Paid
2306,219,13,2025-04-21,Completed,Paid
2307,31,17,2025-12-18,Completed,Paid
2308,17,17,2025-06-14,Completed,Failed
2309,145,19,2025-10-04,Completed,Paid
2310,290,3,2023-06-04,Cancelled,Paid
2311,82,17,2025-12-25,Completed,Failed
2312,313,7,2025-08-17,Completed,Pending
2313,239,15,2024-07-21,Returned,Paid
2314,38,6,2024-11-07,Returned,Failed
2315,233,17,2024-11-26,Returned,Pending
2316,206,19,2023-02-13,Completed,Paid
2317,10,1,2025-03-09,Completed,Paid
2318,78,9,2025-05-24,Completed,Failed
2319,273,15,2024-10-30,Returned,Paid
2320,458,19,2024-12-27,Completed,Paid
2321,106,10,2023-10-31,Completed,Paid
2322,274,20,2023-02-23,Completed,Paid
2323,489,3,2024-12-14,Completed,Paid
2324,337,7,2024-04-16,Completed,Paid
2325,218,9,2023-12-01,Completed,Paid
2326,14,5,2024-12-28,Completed,Paid
2327,14,15,2025-02-07,Returned,Paid
2328,26,15,2025-02-18,Completed,Pending
2329,106,13,2024-02-11,Cancelled,Paid
2330,497,6,2023-07-10,Cancelled,Failed
2331,63,6,2025-11-23,Completed,Paid
2332,380,20,2025-09-28,Completed,Paid
2333,98,7,2025-04-30,Completed,Failed
2334,245,9,2025-01-06,Cancelled,Paid
2335,9,1,2025-07-24,Completed,Pending
2336,493,4,2025-03-30,Completed,Paid
2337,429,3,2024-09-26,Completed,Paid
2338,360,3,2024-04-14,Returned,Pending
2339,9,9,2025-08-23,Returned,Paid
2340,73,8,2023-04-03,Completed,Failed
2341,66,17,2023-01-19,Completed,Paid
2342,391,2,2025-08-20,Completed,Failed
2343,444,10,2024-03-05,Completed,Failed
2344,422,6,2025-04-29,Completed,Paid
2345,480,17,2023-12-24,Completed,Paid
2346,451,4,2025-01-17,Completed,Paid
2347,105,10,2025-10-15,Completed,Paid
2348,319,11,2024-06-27,Completed,Paid
2349,15,16,2024-11-10,Completed,Paid
2350,24,18,2025-04-14,Completed,Failed
2351,87,6,2025-12-11,Completed,Paid
2352,460,8,2024-12-15,Completed,Pending
2353,58,16,2023-05-16,Completed,Pending
2354,69,20,2025-06-20,Returned,Paid
2355,244,16,2024-09-29,Completed,Paid
2356,337,18,2024-10-23,Completed,Failed
2357,245,16,2023-07-17,Returned,Failed
2358,65,8,2024-02-06,Cancelled,Paid
2359,116,3,2023-10-20,Returned,Paid
2360,145,20,2025-04-07,Completed,Paid
2361,129,6,2024-04-08,Returned,Paid
2362,364,15,2024-11-04,Returned,Failed
2363,265,19,2025-11-30,Completed,Paid
2364,217,12,2024-11-02,Returned,Paid
2365,383,13,2023-03-12,Returned,Paid
2366,94,1,2024-02-10,Completed,Paid
2367,83,13,2024-05-02,Completed,Paid
2368,248,12,2025-09-11,Completed,Failed
2369,232,7,2025-04-10,Completed,Failed
2370,280,15,2024-06-22,Completed,Paid
2371,474,11,2025-11-19,Completed,Paid
2372,175,16,2024-06-06,Cancelled,Pending
2373,343,11,2023-07-17,Cancelled,Paid
2374,401,12,2023-05-10,Completed,Paid
2375,49,8,2023-09-16,Completed,Paid
2376,282,10,2023-09-04,Completed,Paid
2377,232,14,2024-09-20,Cancelled,Paid
2378,94,13,2025-10-30,Cancelled,Paid
2379,431,8,2023-10-18,Completed,Paid
2380,270,20,2024-12-25,Completed,Failed
2381,269,2,2025-12-22,Cancelled,Paid
2382,356,17,2024-04-16,Completed,Paid
2383,52,6,2023-11-22,Returned,Failed
2384,432,5,2024-04-08,Cancelled,Failed
2385,440,7,2025-05-18,Completed,Paid
2386,152,13,2025-03-31,Cancelled,Pending
2387,240,11,2025-09-02,Completed,Paid
2388,39,9,2023-01-01,Returned,Failed
2389,107,20,2024-09-30,Cancelled,Paid
2390,387,14,2023-05-02,Completed,Paid
2391,422,6,2025-09-11,Completed,Pending
2392,331,14,2023-11-23,Completed,Failed
2393,128,12,2024-02-01,Completed,Paid
2394,72,13,2024-07-19,Completed,Failed
2395,106,15,2023-11-07,Completed,Paid
2396,6,4,2024-11-01,Cancelled,Paid
2397,53,20,2025-12-09,Completed,Paid
2398,153,4,2025-06-16,Cancelled,Failed
2399,79,3,2025-07-19,Returned,Paid
2400,487,2,2024-07-11,Completed,Paid
2401,321,15,2023-08-20,Completed,Failed
2402,449,16,2023-12-11,Completed,Paid
2403,53,3,2025-12-06,Returned,Failed
2404,124,16,2025-01-12,Returned,Pending
2405,30,4,2025-05-13,Completed,Paid
2406,328,17,2024-05-30,Completed,Pending
2407,183,3,2024-05-29,Completed,Paid
2408,125,19,2025-09-21,Completed,Paid
2409,341,9,2025-06-07,Completed,Pending
2410,311,17,2025-02-08,Returned,Pending
2411,309,4,2023-03-28,Cancelled,Paid
2412,61,8,2023-07-14,Completed,Failed
2413,418,13,2025-05-13,Returned,Paid
2414,332,15,2024-12-12,Completed,Failed
2415,20,13,2025-12-06,Returned,Pending
2416,111,19,2023-02-22,Completed,Paid
2417,51,10,2024-11-04,Completed,Paid
2418,435,9,2025-07-24,Completed,Paid
2419,499,8,2024-12-22,Completed,Pending
2420,167,15,2023-04-08,Returned,Paid
2421,108,18,2023-11-25,Cancelled,Paid
2422,386,12,2025-04-01,Completed,Pending
2423,171,12,2023-07-02,Cancelled,Failed
2424,163,10,2024-04-11,Completed,Paid
2425,161,20,2025-04-11,Completed,Paid
2426,104,9,2025-02-22,Returned,Pending
2427,173,15,2024-12-19,Completed,Paid
2428,166,1,2023-12-12,Completed,Paid
2429,466,17,2024-09-27,Returned,Failed
2430,388,18,2024-08-29,Cancelled,Paid
2431,317,3,2025-03-26,Completed,Paid
2432,365,20,2023-07-05,Returned,Pending
2433,75,11,2024-06-23,Cancelled,Paid
2434,69,13,2025-03-23,Completed,Paid
2435,166,8,2023-06-18,Completed,Paid
2436,281,5,2024-05-18,Returned,Paid
2437,254,8,2023-02-23,Returned,Paid
2438,449,8,2024-05-17,Completed,Paid
2439,7,10,2023-10-25,Completed,Paid
2440,430,15,2025-09-16,Completed,Failed
2441,212,6,2024-01-29,Cancelled,Failed
2442,322,19,2025-03-29,Completed,Paid
2443,412,9,2025-01-15,Completed,Paid
2444,461,8,2025-01-16,Completed,Failed
2445,40,5,2025-01-01,Completed,Paid
2446,50,17,2023-09-21,Returned,Pending
2447,54,20,2024-10-04,Completed,Paid
2448,239,9,2024-04-03,Cancelled,Paid
2449,317,15,2025-07-31,Completed,Failed
2450,34,6,2025-06-12,Completed,Failed
2451,287,2,2025-07-07,Completed,Pending
2452,33,12,2023-10-30,Completed,Paid
2453,486,1,2024-05-31,Returned,Failed
2454,221,5,2025-10-02,Completed,Paid
2455,159,18,2025-07-14,Returned,Paid
2456,120,19,2024-11-07,Cancelled,Pending
2457,393,18,2023-10-23,Returned,Failed
2458,442,1,2024-10-06,Cancelled,Paid
2459,301,4,2025-01-03,Completed,Failed
2460,272,14,2023-05-11,Returned,Paid
2461,128,20,2024-02-03,Completed,Paid
2462,333,16,2023-03-02,Returned,Paid
2463,46,4,2024-11-10,Completed,Failed
2464,413,14,2025-03-04,Completed,Pending
2465,434,11,2023-10-11,Completed,Paid
2466,182,6,2024-09-29,Returned,Pending
2467,256,3,2024-05-31,Completed,Paid
2468,103,8,2025-04-02,Completed,Paid
2469,232,4,2024-11-26,Cancelled,Paid
2470,451,20,2023-02-11,Completed,Failed
2471,350,12,2023-05-02,Completed,Paid
2472,494,17,2023-01-04,Completed,Paid
2473,197,10,2024-10-31,Completed,Failed
2474,440,3,2025-02-06,Completed,Paid
2475,94,18,2025-10-17,Completed,Paid
2476,447,5,2023-07-18,Cancelled,Paid
2477,457,15,2023-12-29,Returned,Paid
2478,77,15,2025-11-05,Completed,Failed
2479,479,18,2023-03-21,Completed,Paid
2480,56,12,2024-08-19,Returned,Paid
2481,86,4,2025-11-27,Completed,Paid
2482,314,11,2023-11-14,Completed,Failed
2483,402,15,2025-03-07,Completed,Failed
2484,174,8,2023-05-15,Completed,Paid
2485,492,16,2024-05-05,Completed,Pending
2486,184,2,2023-03-27,Completed,Failed
2487,435,17,2023-07-22,Completed,Paid
2488,289,19,2025-12-15,Returned,Failed
2489,202,18,2025-12-04,Returned,Paid
2490,165,5,2024-08-01,Completed,Paid
2491,484,14,2024-08-22,Completed,Pending
2492,43,16,2025-02-11,Completed,Pending
2493,165,18,2023-08-02,Completed,Failed
2494,157,16,2025-03-07,Completed,Paid
2495,426,2,2025-12-16,Completed,Paid
2496,457,19,2024-09-20,Returned,Failed
2497,329,11,2023-12-22,Returned,Paid
2498,15,2,2025-12-30,Completed,Pending
2499,181,18,2024-01-21,Completed,Pending
2500,269,6,2025-11-07,Cancelled,Paid
2501,467,7,2023-04-02,Completed,Pending
2502,457,8,2024-01-16,Returned,Paid
2503,366,7,2023-05-30,Completed,Paid
2504,24,13,2023-02-01,Completed,Paid
2505,3,8,2024-08-17,Returned,Paid
2506,200,8,2023-12-29,Completed,Pending
2507,80,5,2023-04-02,Cancelled,Paid
2508,452,14,2024-06-12,Returned,Failed
2509,105,9,2024-09-26,Completed,Paid
2510,422,14,2025-05-01,Completed,Paid
2511,419,16,2024-01-24,Completed,Failed
2512,321,13,2023-01-22,Completed,Pending
2513,340,8,2023-09-21,Completed,Paid
2514,82,16,2023-08-25,Completed,Paid
2515,86,9,2024-11-01,Returned,Pending
2516,275,10,2024-08-06,Completed,Failed
2517,56,4,2024-06-19,Completed,Paid
2518,285,16,2023-06-27,Completed,Paid
2519,19,16,2025-11-27,Completed,Paid
2520,118,2,2023-08-17,Completed,Paid
2521,391,3,2023-06-21,Completed,Pending
2522,225,5,2025-01-29,Completed,Failed
2523,340,17,2023-03-26,Completed,Paid
2524,23,19,2024-10-13,Completed,Paid
2525,441,9,2024-11-30,Completed,Paid
2526,103,2,2025-08-04,Completed,Pending
2527,485,10,2023-11-10,Cancelled,Paid
2528,95,7,2024-04-06,Completed,Pending
2529,447,15,2023-02-21,Completed,Paid
2530,148,18,2025-12-18,Completed,Paid
2531,30,4,2024-10-12,Returned,Paid
2532,266,18,2025-04-19,Completed,Failed
2533,371,11,2023-12-14,Completed,Paid
2534,462,4,2023-10-21,Returned,Paid
2535,196,1,2023-01-13,Cancelled,Paid
2536,394,19,2025-03-04,Completed,Paid
2537,289,18,2023-03-14,Completed,Paid
2538,480,19,2025-09-02,Returned,Pending
2539,352,20,2024-08-01,Completed,Pending
2540,350,16,2024-05-01,Cancelled,Paid
2541,326,15,2024-12-07,Completed,Paid
2542,275,12,2025-07-19,Completed,Paid
